"시도별","요양기관종별","입원·외래별","항목","단위","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"인천광역시","치과병원","치과입원","내원일수[일]","일","-","-","1466","76","14","49","109","114","34","52","3","1","-","1","1","-",
"인천광역시","치과병원","치과입원","요양급여비용[천원]","천원","-","-","213370","388","2542","9560","13444","18211","6821","378","728","107","-","272","212","-",
"인천광역시","치과병원","치과입원","급여비[천원]","천원","-","-","164497","298","2017","7648","10737","14541","5447","302","582","86","-","207","169","-",
"인천광역시","치과병원","치과외래","청구건수[건]","건","18868","20226","35326","122481","26410","25120","43262","47154","53362","54490","59244","72568","86093","114888","113888","118297",
"인천광역시","치과병원","치과외래","내원일수[일]","일","29102","32898","60662","197083","44122","42636","45193","47139","53273","54351","58952","72163","85498","114027","113017","117507",
"인천광역시","치과병원","치과외래","요양급여비용[천원]","천원","785711","878624","1643571","5186328","1396747","1367593","1514978","1720631","2193566","2399791","2984515","3909116","4792040","6882370","6874642","7129134",
"인천광역시","치과병원","치과외래","급여비[천원]","천원","471500","527815","991023","3142022","842578","824764","913548","1035539","1313899","1425077","1741924","2279485","2936592","4345375","4320872","4483120",
"인천광역시","치과의원","계","청구건수[건]","건","1678312","2065794","2583872","2664379","2750960","2830172","2940459","3063050","3482137","3622522","3723149","3911711","4002543","4206555","4125493","4296837",
"인천광역시","치과의원","계","내원일수[일]","일","2532953","2536461","2583863","2664363","2750930","2830160","2940228","3060394","3478463","3615312","3710658","3894740","3983169","4181692","4099329","4267092",
"인천광역시","치과의원","계","요양급여비용[천원]","천원","51813629","52933371","55857672","62521468","69059742","75827014","84839470","100498713","129012459","148035567","173609758","199053927","213461411","247129521","248448736","268456352",
"인천광역시","치과의원","계","급여비[천원]","천원","36430446","37356131","39665842","44418711","49036384","53783518","59881534","70137885","89395589","100604898","114762876","130555281","148611793","175415139","176268922","190454235",
"인천광역시","치과의원","치과입원","청구건수[건]","건","-","-","-","-","-","-","-","","-","-","1","-","-","1","2","1",
"인천광역시","치과의원","치과입원","내원일수[일]","일","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"인천광역시","치과의원","치과입원","요양급여비용[천원]","천원","-","-","-","-","-","-","-","","-","-","6","-","-","106","133","19",
"인천광역시","치과의원","치과입원","급여비[천원]","천원","-","-","-","-","-","-","-","","-","-","4","-","-","94","93","15",
"인천광역시","치과의원","치과외래","청구건수[건]","건","1678312","2065794","2583872","2664379","2750960","2830172","2940459","3063050","3482137","3622522","3723148","3911711","4002543","4206554","4125491","4296836",
"인천광역시","치과의원","치과외래","내원일수[일]","일","2532953","2536461","2583863","2664363","2750930","2830160","2940228","3060394","3478463","3615312","3710658","3894740","3983169","4181692","4099329","4267092",
"인천광역시","치과의원","치과외래","요양급여비용[천원]","천원","51813629","52933371","55857672","62521468","69059742","75827014","84839470","100498713","129012459","148035567","173609752","199053927","213461411","247129415","248448603","268456333",
"인천광역시","치과의원","치과외래","급여비[천원]","천원","36430446","37356131","39665842","44418711","49036384","53783518","59881534","70137885","89395589","100604898","114762871","130555281","148611793","175415045","176268828","190454219",
"인천광역시","보건기관","계","청구건수[건]","건","9329","10060","10197","2873","14102","12939","10563","","-","-","-","-","-","-","-","-",
"인천광역시","보건기관","계","내원일수[일]","일","9329","10060","10197","2873","14102","12939","10563","","-","-","-","-","-","-","-","-",
"인천광역시","보건기관","계","요양급여비용[천원]","천원","38886","43558","43918","11714","62909","59278","50127","","-","-","-","-","-","-","-","-",
"인천광역시","보건기관","계","급여비[천원]","천원","30018","33909","34333","9046","49526","46780","40114","","-","-","-","-","-","-","-","-",
"인천광역시","보건기관","치과입원","청구건수[건]","건","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"인천광역시","보건기관","치과입원","내원일수[일]","일","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"인천광역시","보건기관","치과입원","요양급여비용[천원]","천원","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"인천광역시","보건기관","치과입원","급여비[천원]","천원","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"인천광역시","보건기관","치과외래","청구건수[건]","건","9329","10060","10197","2873","14102","12939","10563","","-","-","-","-","-","-","-","-",
"인천광역시","보건기관","치과외래","내원일수[일]","일","9329","10060","10197","2873","14102","12939","10563","","-","-","-","-","-","-","-","-",
"인천광역시","보건기관","치과외래","요양급여비용[천원]","천원","38886","43558","43918","11714","62909","59278","50127","","-","-","-","-","-","-","-","-",
"인천광역시","보건기관","치과외래","급여비[천원]","천원","30018","33909","34333","9046","49526","46780","40114","","-","-","-","-","-","-","-","-",
"인천광역시","한방병원","계","청구건수[건]","건","","","","","","-","-","","-","-","-","-","-","-","-","-",
"인천광역시","한방병원","계","내원일수[일]","일","","","","","","-","-","","-","-","-","-","-","-","-","-",
"인천광역시","한방병원","계","요양급여비용[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"인천광역시","한방병원","계","급여비[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"인천광역시","한방병원","치과입원","청구건수[건]","건","","","","","","-","-","","-","-","-","-","-","-","-","-",
"인천광역시","한방병원","치과입원","내원일수[일]","일","","","","","","-","-","","-","-","-","-","-","-","-","-",
"인천광역시","한방병원","치과입원","요양급여비용[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"인천광역시","한방병원","치과입원","급여비[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"인천광역시","한방병원","치과외래","청구건수[건]","건","","","","","","-","-","","-","-","-","-","-","-","-","-",
"인천광역시","한방병원","치과외래","내원일수[일]","일","","","","","","-","-","","-","-","-","-","-","-","-","-",
"인천광역시","한방병원","치과외래","요양급여비용[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"인천광역시","한방병원","치과외래","급여비[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"광주광역시","계","계","청구건수[건]","건","1221420","1504320","1810644","1887493","1945961","1926563","2074955","2146799","2302398","2444855","2496065","2611702","2659322","2747435","2720239","2770261",
"광주광역시","계","계","내원일수[일]","일","1878626","1897173","1872639","1958050","2006419","1986387","2082228","2152138","2308217","2446239","2491889","2603639","2651644","2735748","2705702","2754578",
"광주광역시","계","계","요양급여비용[천원]","천원","41416982","42786971","43364319","47570141","52363220","53974380","59766067","72017581","87778036","104651114","124133915","141181674","148512317","168296234","169693577","175876014",
"광주광역시","계","계","급여비[천원]","천원","28459314","29471260","30078123","33241511","36565916","37666546","41550409","49427446","59869326","69778563","80343780","90549705","101696658","118324525","119080293","123479072",
"광주광역시","계","치과입원","청구건수[건]","건","793","899","898","937","908","1025","1027","1199","1302","1132","1128","1281","1225","1349","1250","1086",
"광주광역시","계","치과입원","내원일수[일]","일","7020","7432","8055","8063","7209","7420","7273","7509","9507","7855","6924","6085","7703","7377","6818","5658",
"광주광역시","계","치과입원","요양급여비용[천원]","천원","1020168","1161326","1304800","1363842","1160265","1238235","1220471","1292467","1483952","1627578","1563728","1506771","2224289","2492214","2597153","2297832",
